,omega0,domega0,I0,dI0,Gamma0,dGamma0,I1,dI1,Omega1,dOmega1,Gamma1,dGamma1
0.5,0.06472356871909385,0.011746472049220422,0.43051940645857767,2.5526677090209655,0.007949279140903487,0.07028400395928529,0.029880200800407875,0.044728658387670546,14.11734487030407,53.42050967760636,13.918851263909966,95.79077684721693
0.7,0.06341903243891955,0.004138470532781365,9.997912769988936,2527.070898794067,0.0013208217398974487,0.35288945858779996,0.09067030202262072,0.01477503484526368,17.790084814998046,5.090399816499321,13.470367052617926,7.052345455592975
0.9,0.027418896971816598,0.008989535792994956,9.984154138395208,9900.063574475675,0.0006899389890633323,0.7102809098040276,0.13939591953054942,0.012119609461478822,18.08700705760797,3.8433074607154785,17.988707252194878,7.763344151269252
1.1,0.03154156899836802,0.008408256421153096,9.912701391306197,12811.399563571069,0.0005372413852384739,0.7063909012027287,0.16979847211223809,0.009112969026345728,19.027239414576734,2.5029193331082853,20.476485538140086,5.665250718142018
1.5,0.05417455977372576,0.0025547825412169964,9.033140495234024,95.23402398772951,0.006802410181552254,0.07405465999668152,0.2857523811220347,0.020410673133244624,20.67089560597169,5.080702188965558,29.999999999733838,5.596619017450606
