omega,Q,ki,kf,Ei,Ef,theta,Is,Im,T_self
-15.299999999999649,1.5,5.8,6.405006245448776,69.70269243254256,85.0026924325422,0.2256757599144183,6.976522703576431e-12,2.6418635940245812e-11,0.7268504942971411
-15.199999999999648,1.5,5.8,6.4012376053406355,69.70269243254256,84.90269243254221,0.22601581660542372,7.286193935278387e-12,2.5591087675255593e-11,0.7232757328671702
-15.099999999999646,1.5,5.8,6.397466745190351,69.70269243254256,84.80269243254222,0.2263542640969739,7.381475057091214e-12,2.588663622827653e-11,0.7264759497965754
-14.999999999999645,1.5,5.8,6.393693661069922,69.70269243254256,84.70269243254221,0.22669110524463246,7.575443688336769e-12,2.6774528583899668e-11,0.7245667742573682
-14.899999999999643,1.5,5.8,6.3899183490397595,69.70269243254256,84.6026924325422,0.2270263428333091,7.66304468453711e-12,2.6008547644019952e-11,0.7274309725771094
-14.799999999999642,1.5,5.8,6.386140805148623,69.70269243254256,84.5026924325422,0.22735997957787066,7.93171230564744e-12,2.6524720697156367e-11,0.7241938348400517
-14.69999999999964,1.5,5.8,6.382361025433581,69.70269243254256,84.40269243254221,0.22769201812373713,8.07810639681729e-12,2.5292383859442705e-11,0.7255298429586703
-14.599999999999639,1.5,5.8,6.378579005919962,69.70269243254256,84.3026924325422,0.2280224610474704,8.273662787873803e-12,2.6672968511801633e-11,0.7259107870532719
-14.499999999999638,1.5,5.8,6.374794742621301,69.70269243254256,84.2026924325422,0.22835131085734456,8.50950263855084e-12,2.617563274669022e-11,0.7245324060006443
-14.399999999999636,1.5,5.8,6.371008231539297,69.70269243254256,84.1026924325422,0.22867856999390615,8.680094477821206e-12,2.7104134911785044e-11,0.7261398445444461
-14.299999999999635,1.5,5.8,6.367219468663756,69.70269243254256,84.0026924325422,0.22900424083051937,8.913911345119032e-12,2.738163711971843e-11,0.7265211778669711
-14.199999999999633,1.5,5.8,6.363428449972551,69.70269243254256,83.9026924325422,0.22932832567389547,9.183812264674956e-12,2.7332902495205438e-11,0.7254143572513898
-14.099999999999632,1.5,5.8,6.359635171431562,69.70269243254256,83.80269243254219,0.22965082676461931,9.35155709742322e-12,2.6671540636722965e-11,0.7259521417013571
-13.99999999999963,1.5,5.8,6.355839628994634,69.70269243254256,83.7026924325422,0.22997174627765612,9.579894371670182e-12,2.7142031698102218e-11,0.7268523504899601
-13.899999999999629,1.5,5.8,6.352041818603523,69.70269243254256,83.6026924325422,0.23029108632284706,9.831474748060617e-12,2.8465255270703703e-11,0.7261301345897131
-13.799999999999628,1.5,5.8,6.348241736187842,69.70269243254256,83.50269243254219,0.23060884894539413,1.0159427671412927e-11,2.9697185026841534e-11,0.7251151335844759
-13.699999999999626,1.5,5.8,6.344439377665022,69.70269243254256,83.40269243254218,0.23092503612633633,1.0442180376920176e-11,2.759804057503908e-11,0.7268015267051537
