omega,Q,ki,kf,Ei,Ef,theta,Is,Im,T_self
-12.49999999999961,0.5,5.8,6.298632036112131,69.70269243254256,82.20269243254216,0.006115100859638338,4.19993394422249e-12,3.573347740890856e-11,0.731361429508777
-12.399999999999608,0.5,5.8,6.294799711041436,69.70269243254256,82.10269243254217,0.011903623237913465,4.2869066888925574e-12,3.549100149887276e-11,0.7314107956464511
-12.299999999999606,0.5,5.8,6.290965051398445,69.70269243254256,82.00269243254218,0.01566476267783872,4.413696304848515e-12,3.480567938561537e-11,0.7323063822258759
-12.199999999999605,0.5,5.8,6.287128052911434,69.70269243254256,81.90269243254217,0.018667021421618104,4.4460593602715174e-12,3.663282979532234e-11,0.7312991207605943
-12.099999999999604,0.5,5.8,6.28328871129564,69.70269243254256,81.80269243254216,0.02123470112185452,4.545840452106094e-12,3.7256204052293856e-11,0.7299170451744
-11.999999999999602,0.5,5.8,6.279447022253195,69.70269243254256,81.70269243254216,0.023510569881577487,4.6402489361509306e-12,3.5754428560153046e-11,0.7302343786237312
-11.8999999999996,0.5,5.8,6.27560298147308,69.70269243254256,81.60269243254217,0.025572609338014276,4.711920011513506e-12,3.51686654879533e-11,0.7316746138385529
-11.7999999999996,0.5,5.8,6.2717565846310634,69.70269243254256,81.50269243254216,0.027468972377354496,4.871058904311698e-12,3.782668493698464e-11,0.731386289511095
-11.699999999999598,0.5,5.8,6.267907827389646,69.70269243254256,81.40269243254215,0.02923187858098845,4.973294076393805e-12,3.679861446975561e-11,0.731392002389869
-11.599999999999596,0.5,5.8,6.264056705398004,69.70269243254256,81.30269243254216,0.03088415008753796,5.009157447608712e-12,3.6285703914187475e-11,0.7308351003246589
-11.499999999999595,0.5,5.8,6.260203214291928,69.70269243254256,81.20269243254216,0.03244265661757774,5.114361192763567e-12,3.920521482786406e-11,0.7300007886262578
-11.399999999999594,0.5,5.8,6.256347349693771,69.70269243254256,81.10269243254216,0.03392028833046622,5.200520467208333e-12,3.778621401765794e-11,0.7313656879244983
-11.299999999999592,0.5,5.8,6.252489107212388,69.70269243254256,81.00269243254215,0.03532715953598149,5.287473634646402e-12,3.728806699880052e-11,0.7313542916303215
-11.19999999999959,0.5,5.8,6.248628482443076,69.70269243254256,80.90269243254215,0.03667138089033415,5.499599566555148e-12,3.915794995826777e-11,0.7311918572525982
-11.09999999999959,0.5,5.8,6.2447654709675176,69.70269243254256,80.80269243254216,0.03795957536597825,5.622679941295751e-12,3.8498241301910276e-11,0.7309468401542868
-10.999999999999588,0.5,5.8,6.240900068353718,69.70269243254256,80.70269243254215,0.039197234861981005,5.638274300101267e-12,4.035755234327459e-11,0.7310711382117531
-10.899999999999586,0.5,5.8,6.237032270155954,69.70269243254256,80.60269243254214,0.04038897379811288,5.872031704062996e-12,3.719636932442278e-11,0.7297316882505658
-10.799999999999585,0.5,5.8,6.233162071914706,69.70269243254256,80.50269243254215,0.041538713900583946,5.8642975507610536e-12,4.05855991836897e-11,0.7319417495983164
-10.699999999999584,0.5,5.8,6.229289469156601,69.70269243254256,80.40269243254215,0.04264982171935928,6.0186215641723776e-12,3.9377183494874185e-11,0.7308327972920844
-10.599999999999582,0.5,5.8,6.225414457394352,69.70269243254256,80.30269243254214,0.043725212872365776,6.256181862855839e-12,3.8977442838859983e-11,0.7305777822365691
-10.49999999999958,0.5,5.8,6.2215370321267,69.70269243254256,80.20269243254214,0.04476743236233168,6.267919481961368e-12,3.996220165718869e-11,0.7314555650144895
