Q,omega,I,dI,Tr,Ki,Kf,Im,I-Im,S,dS
0.9,-8.9934,0.0037936350768834845,0.0005675491729452597,0.85,5.412909949485062,5.8,0.00180416940809378,0.002260757526080951,0.0028979873213595014,0.0007795485757344626
0.9,-8.4901,0.004313056447509256,0.0005774154613077908,0.85,5.43530103972051,5.8,0.0018544129455674108,0.0027480418610278147,0.0035336518370670325,0.0007923064883472175
0.9,-7.9804,0.004550500283670521,0.0005973594348623216,0.85,5.457883237986026,5.8,0.0019076963833909277,0.0029280431321777626,0.003775201952761966,0.0008184689335523169
0.9,-7.4965,0.005973298093851076,0.0006233900388050073,0.85,5.479236247739681,5.8,0.0019628887002150867,0.004360096361549352,0.005647834527788308,0.000854778720859188
0.9,-6.9738,0.006441208231709101,0.0006449671523574653,0.85,5.502208282298462,5.8,0.002027104149820646,0.004762716559821162,0.006199364479430258,0.0008849546149290329
0.9,-6.4775,0.006382719464476847,0.0006423096540826311,0.85,5.523931652749835,5.8,0.0020913824938310873,0.0046103247721408095,0.006030433478459355,0.0008821473985825895
0.9,-5.9751,0.006465741930012341,0.0006247958226037142,0.85,5.545835357841605,5.8,0.002162484107539486,0.004599581618239071,0.00604329228564657,0.0008585278902751493
0.9,-5.5006,0.0075634274125154265,0.0007282897946070746,0.85,5.566443532064787,5.8,0.002240586166244436,0.005640187031200962,0.007430098063022279,0.0009996672169423773
0.9,-4.986,0.007001562205728389,0.0006897860495984467,0.85,5.588707407518683,5.8,0.0023426381603333514,0.004923632523043607,0.0065055788151469965,0.0009458697540447473
0.9,-4.5,0.007786449878050922,0.0007033236475081138,0.85,5.609652788766719,5.8,0.0024594021363008593,0.00559125821528644,0.00741060698983278,0.0009638100808603066
0.9,-3.9729,0.008493781386534716,0.0007486175201859409,0.85,5.632281426494318,5.8,0.0026183982820647475,0.00612831167638357,0.008170653398157061,0.001027825946234938
0.9,-3.4749,0.009640534265644284,0.0008057535486493489,0.85,5.653577579356471,5.8,0.002822741496919111,0.007067473673189421,0.009450251648645252,0.0011053149355021016
0.9,-2.9711,0.01185217481707638,0.0008542884347316053,0.85,5.675040442814105,5.8,0.00313662437394644,0.008976525238244753,0.012033465458820341,0.0011704315474128342
0.9,-2.4979,0.014111146876992274,0.0009612453987700354,0.85,5.695126021374836,5.8,0.00361823480860825,0.010752764459779742,0.014506923126490882,0.0013207301921200698
0.9,-1.9825,0.022229815935849523,0.0012663057557751995,0.85,5.716922545174349,5.8,0.004487318963435271,0.01806553729954829,0.02448739430021694,0.0017413896456240313
0.9,-1.4984,0.04793780064688577,0.001879483915933467,0.85,5.737319960645979,5.8,0.005695413155659686,0.0427661064491546,0.058075995362326806,0.0025802066244319855
0.9,-0.971,0.11502584954934407,0.002872592412534305,0.85,5.759459590440239,5.8,0.00725584315519684,0.10857966483127388,0.14795340119508701,0.003941819409561928
0.9,-0.4756,0.19859795546665265,0.003710410994841686,0.85,5.780178659631022,5.8,0.008431644891751118,0.19084734102459683,0.26064226898840753,0.005084725163630388
0.9,0.0254,0.23811580047726832,0.004062354515362638,0.85,5.801056677843229,5.8,0.008752557881804944,0.2293198691715408,0.315044129896098,0.005579925653494399
0.9,0.532,0.21516074289507703,0.00384246176504774,0.85,5.8220919351038205,5.8,0.008036146842273596,0.20630816834573337,0.28479221701477353,0.005284089712632607
0.9,1.0047,0.14797025015645746,0.0031628595223460354,0.85,5.841651270141428,5.8,0.006796936039628252,0.1401182787206454,0.19383500844665535,0.004344198821654101
0.9,1.5223,0.0736255267205933,0.002219021753949426,0.85,5.8629936309755255,5.8,0.0054155975277364,0.06741887609736785,0.09361262310980517,0.003048056670843658
0.9,2.0054,0.029832889374345656,0.0014241011640461784,0.85,5.882843584434443,5.8,0.004445877682925984,0.024966897939569067,0.03484015079568493,0.0019592821134636514
0.9,2.5345,0.014996967152708322,0.0009947751961795906,0.85,5.904507052931712,5.8,0.0037896774165764127,0.0109418503309465,0.015283243501990468,0.0013648787069225554
0.9,3.0283,0.010016466869037803,0.0008150701788895915,0.85,5.9246537373481,5.8,0.00344370562315293,0.006362016435200315,0.00893637856210509,0.0011207965756106564
0.9,3.5273,0.010273444403502308,0.0008109446764729441,0.85,5.944943221535781,5.8,0.0032410286860462584,0.006781939628345867,0.009564498883658106,0.0011157831816752096
0.9,4.0316,0.009949023032876536,0.0007914920827483793,0.85,5.965378093606374,5.8,0.003114794865973687,0.006558411540260777,0.009278182024278317,0.001088681434416004
0.9,4.4987,0.009160180291624995,0.0007600438241052195,0.85,5.984243325756985,5.8,0.0030358631866959506,0.00584229279716093,0.008284151876406428,0.0010445328854739224
0.9,5.0134,0.009137157826089499,0.0007733424120951747,0.85,6.004962392486695,5.8,0.0029749140640328124,0.005850372745028001,0.008341255722461478,0.001064970134905356
0.9,5.5336,0.008928202757160487,0.0007608874705078199,0.85,6.02583047432664,5.8,0.002933796224807614,0.005659803646970626,0.00808703842003654,0.0010464528340260349
0.9,6.0155,0.008220871248676693,0.0007163698097983739,0.85,6.045097855444113,5.8,0.002910157407483397,0.004977399482829647,0.007149638346350576,0.0009872872056378925
0.9,6.5021,0.00822633755037345,0.0007334156475475583,0.85,6.064491040335067,5.8,0.0028955257822634284,0.004972035975982626,0.0071545955212435845,0.001009333366112571
0.9,7.0385,0.00852227015376697,0.0007514979224333867,0.85,6.085797368674916,5.8,0.0028841573634732533,0.005237895326988051,0.007574232235348556,0.0010356668881923152
0.9,7.5354,0.007443427412515426,0.0007307571586572484,0.85,6.105468377428019,5.8,0.0028743935874232978,0.004196624772477863,0.006081352702274461,0.001005963302576202
0.9,8.0372,0.008965646593321754,0.0007859576465926977,0.85,6.125269255066495,5.8,0.002863364625504809,0.0056261805807330915,0.008178096023903987,0.0010817838438649911
0.9,8.4978,0.007078427412515426,0.0007538773275068131,0.85,6.143388217521124,5.8,0.0028514748619506308,0.0038312997794923034,0.005587144835346128,0.0010379215054730682
0.9,9.0093,0.006911095904031632,0.0006769911273743437,0.85,6.163447051489542,5.8,0.002836892444955569,0.003666668940178117,0.005361919209697019,0.0009316137016820753
0.9,9.526,0.007735404946979932,0.00072864456130099,0.85,6.183643743967778,5.8,0.0028225023124161023,0.004432984994117414,0.006515783990014513,0.0010045456501747009
0.9,10.0003,0.006824584671263884,0.0006861216527963051,0.85,6.202125217007733,5.8,0.002810972910118669,0.0035711283387863755,0.005253404351384169,0.0009438955963439662
0.9,10.5271,0.006564118369567124,0.0006839043169617279,0.85,6.222588053035909,5.8,0.0028001858128752174,0.003318150515835247,0.004907491871459339,0.0009427917954046883
0.9,11.0107,0.008899713989928235,0.0007580427473984827,0.85,6.241313780805143,5.8,0.0027901385599742668,0.0054802902238394,0.00812290578597161,0.0010441274922862876
0.9,11.4988,0.0065581857661736066,0.0006502495670162306,0.85,6.260156957995594,5.8,0.0027769527562919623,0.003299169248161091,0.004897726299807744,0.0008943608072019757
0.9,12.041,0.0062181857661736065,0.0006721045301177454,0.85,6.281022398957919,5.8,0.002756936225052324,0.0029850393886296967,0.004448706594890649,0.0009249498186721395
0.9,12.5387,0.006444696998941353,0.0006524787839558054,0.85,6.3001145202613404,5.8,0.0027343798926214896,0.0031987253665999396,0.004785941308946627,0.0008987447332936572
0.9,13.0412,0.005314343024922064,0.0006411368004661047,0.85,6.319332254484376,5.8,0.002709946155370097,0.002167656145517781,0.0032557218395832185,0.0008838211915546947
0.9,13.4974,0.0062412082317091005,0.0006567591854097648,0.85,6.336728805402344,5.8,0.002689425380879117,0.0030231447567369216,0.004549253663113078,0.0009045867845953509
0.9,14.0089,0.0053993430249220644,0.0006354772985024043,0.85,6.356177524153457,5.8,0.002671788618815672,0.0022551017056830595,0.00340547337202091,0.000875675847321082
0.9,14.5253,0.005572831792154316,0.0006317652513428247,0.85,6.375752373483278,5.8,0.002660503486692879,0.002409082422716625,0.003646793914775682,0.0008699851704448362
0.9,15.0465,0.005659809326618823,0.0006378629982911376,0.85,6.395448422070485,5.8,0.0026528674758921123,0.0024799851292676175,0.0037671630423364295,0.0008787184453683041
0.9,15.52,0.004869455352599534,0.0006027412695248493,0.85,6.413289458421595,5.8,0.0026457477458672746,0.0017580517751398864,0.002675927095114197,0.0008296992474763888
0.9,15.9975,0.0061812082317091,0.0006581281240154518,0.85,6.431231089037905,5.8,0.0026354741962449977,0.00293904291370945,0.004488761110806083,0.0009064939173831272
0.9,16.5329,0.005018410421528546,0.0006198433524349695,0.85,6.451288920334586,5.8,0.002616946385727755,0.0018948311527297828,0.0029022164175687743,0.0008535377379204635
0.9,17.0191,0.0047489890509027745,0.0005888202020238275,0.85,6.469449681506477,5.8,0.002592701706352058,0.0016648685432432918,0.002562359308579074,0.0008124627106933722
0.9,17.5096,0.004297011516438268,0.0006109765613562305,0.85,6.487719545479579,5.8,0.0025644535693048077,0.0012770606362078542,0.0019685275981854936,0.0008419580722733788
0.9,18.0044,0.0036486350768834847,0.0005754451005185883,0.85,6.506097593134639,5.8,0.0025383845620692773,0.0007142692973279218,0.0011033148235509804,0.0007924078832150895
0.9,18.5036,0.003072702473489966,0.0005756617482139629,0.85,6.5245866087785345,5.8,0.002518164468388538,0.00021329967100437806,0.0003308452550986779,0.0007937378496664981
0.9,19.0071,0.003919567680277003,0.000602837191175976,0.85,6.543181963758389,5.8,0.0025025586614455426,0.0009718201150463383,0.0015108739256247733,0.0008307710906562991
0.9,19.515,0.004056545214741509,0.0006002537387219155,0.85,6.561886431485938,5.8,0.0024895617842505768,0.00109598674530129,0.0017099678057190262,0.0008277835460312824
0.9,20.0274,0.0049963205593865695,0.0006670631669464378,0.85,6.580702748504517,5.8,0.00248189559913479,0.0019216856522790635,0.003005805055874684,0.0009196046179047232
0.9,20.5444,0.004528410421528546,0.0006462242502087196,0.85,6.599633614553483,5.8,0.00248189559913479,0.001497837516192489,0.002349582608707941,0.0008908763579531789
0.9,21.0078,0.005692253162780088,0.0006641715772680304,0.85,6.616555790585966,5.8,0.00248189559913479,0.002507870888000153,0.003944058443986264,0.00091561830993104
0.9,21.5335,0.004600275628315582,0.0007110604842529262,0.85,6.635700755527811,5.8,0.00248189559913479,0.0015390208989462164,0.002427378489237899,0.0009802587480910402
0.9,22.0047,0.005300983576354161,0.0008160277847396322,0.85,6.65281411480835,5.8,0.00248189559913479,0.002139562961449062,0.0033832699320151313,0.0011249653051903297
0.9,22.5393,0.003725517274657402,0.000873549390584199,0.85,6.6721769282763805,5.8,0.00248189559913479,0.0007566276632564118,0.0011999301302902372,0.0012042638438970943
1.1,-23.5102,0.002314792335631942,0.0005675111992004798,0.85,4.721596983417223,5.8,0.0006947869042388966,0.0021486992284865686,0.002389882352016383,0.0007753796692995729
1.1,-22.9966,0.0018464158960771583,0.0005239405180000219,0.85,4.747773409058272,5.8,0.0007186302011727204,0.0015369981270064261,0.0017188608091631076,0.0007157928669889069
1.1,-22.4951,0.0014701293186643505,0.00038130156627990184,0.85,4.773194621705414,5.8,0.0007441005674235451,0.0010422816616770798,0.0011719440785213082,0.0005209658222579575
1.1,-21.9851,0.0013581517841998443,0.00037825125599634036,0.85,4.798908597811808,5.8,0.0007706745928316838,0.0008707987104837735,0.000985444499566294,0.0005173450363420662
1.1,-21.4881,0.002433972059915893,0.0004292539888462166,0.85,4.8238352467180405,5.8,0.0007955433452670558,0.002130974088577081,0.0024264554813385837,0.0005876842141938789
1.1,-20.9829,0.0021095506892901215,0.00039126389520878,0.85,4.84904183720782,5.8,0.0008188834450283165,0.0017043766976245463,0.0019480629710634891,0.0005349081808795348
1.1,-20.4919,0.0017375731548256157,0.00040978111707257783,0.85,4.873415000681386,5.8,0.0008404589404862605,0.0012274799271413694,0.0014109461233579002,0.0005605864182657115
1.1,-19.993,0.0019271068531288564,0.0003511876367872362,0.85,4.898056094672004,5.8,0.0008632331721394709,0.0014187373753815546,0.0016398240702426934,0.00048066079956832826
1.1,-19.4861,0.001118730413574073,0.0003235389642938981,0.85,4.922965997666207,5.8,0.0008887987451728882,0.00042923522089668086,0.0004976662768247472,0.00044194742753126873
1.1,-18.9946,0.0016205956203611098,0.0004013461001735939,0.85,4.946999348562041,5.8,0.0009157121135508421,0.0009843193875300308,0.0011492353479195432,0.0005493866778861047
1.1,-18.4955,0.0018771068531288565,0.00036630964528961525,0.85,4.97128542900213,5.8,0.0009438365366354429,0.0012461845159945455,0.001464005223697591,0.0005020742222857411
1.1,-17.9887,0.002206994525451387,0.00043596687392013,0.85,4.995825383468556,5.8,0.0009724708030097052,0.0015897821312052863,0.0018752960664193672,0.0005970441758093604
1.1,-17.4987,0.0021130394565223747,0.00040352617212058967,0.85,5.0194377843281615,5.8,0.0010010023000785804,0.0014406314793248948,0.0017091105493088198,0.0005531741538048773
1.1,-17.0013,0.0018505956203611097,0.00038056365055605667,0.85,5.043293713097151,5.8,0.0010320242815339067,0.0010962385579315515,0.001305643254015591,0.0005212673125990258
1.1,-16.4965,0.0017975731548256157,0.00040757890513279724,0.85,5.0673897303819935,5.8,0.0010657710856974726,0.0009916835117807906,0.0011867879143332358,0.0005582842905388348
1.1,-15.984,0.0020600169909868807,0.000429098174513704,0.85,5.091736645405059,5.8,0.0011013781360454018,0.001245188346042049,0.0014989562512690972,0.000588399964401667
1.1,-15.49,0.002603972059915893,0.0004120788600988745,0.85,5.115095009846997,5.8,0.0011360656458294974,0.00181657510051784,0.0021930066929858293,0.0005640806787335214
1.1,-14.9889,0.0013636180858966032,0.00040961789553174433,0.85,5.138680615117221,5.8,0.001171173149434269,0.00036793493892079646,0.0004471212568595126,0.000561836017538369
1.1,-14.4804,0.002311528223754628,0.00039077398516104483,0.85,5.1625043695664745,5.8,0.0012064014215502725,0.001390567556686678,0.0016985312980020153,0.0005362590893723747
1.1,-13.9919,0.0033943260339351824,0.000461931979344276,0.85,5.18528801924852,5.8,0.0012400272313712309,0.0025566935918005587,0.0031321250376900723,0.0006329851867509953
1.1,-13.4965,0.0021130394565223747,0.00040352617212058967,0.85,5.208291697466846,5.8,0.0012752281660526048,0.0010778713836117383,0.001327685801406863,0.0005535193028110505
1.1,-12.9943,0.002726415896077158,0.000448735630858673,0.85,5.231507889097391,5.8,0.0013134941354158583,0.001709193115080828,0.002114592412493112,0.0006154987834907199
1.1,-12.485,0.003716769870096448,0.0004791511588242942,0.85,5.25494755371482,5.8,0.0013544105212304168,0.0027478692876936823,0.0034038895063487067,0.0006551059355200237
1.1,-11.9974,0.0028149046633094113,0.00045153582614725036,0.85,5.27729096316896,5.8,0.001393876057221275,0.0016998413749118807,0.0021194106212880986,0.0006187509497955139
1.1,-11.474,0.004479101378580244,0.0005376103341528084,0.85,5.301170047080513,5.8,0.0014363270551916705,0.0034642491883628214,0.004344818162911719,0.000737711150455978
1.1,-11.0025,0.0037487474045609544,0.0004936118969264835,0.85,5.322589574982941,5.8,0.001475770308226235,0.002609221525194101,0.0032834364655646483,0.0006768747248789182
1.1,-10.495,0.0035152586373287014,0.000500156744326229,0.85,5.345548621431332,5.8,0.0015198969792178975,0.0022942110834728155,0.002905497994190242,0.0006872726243000528
1.1,-9.9807,0.003898168775186725,0.0005336190176837798,0.85,5.368715132031321,5.8,0.0015657522561644416,0.002645568020672163,0.003358640885256129,0.0007318693676775778
1.1,-9.4902,0.004918522749206016,0.0005586335316057701,0.85,5.390716825075825,5.8,0.0016104010857317809,0.003681554116347235,0.004690936441148742,0.0007658378646197157
1.1,-8.9934,0.0049174778181350276,0.0005809304314663931,0.85,5.412909949485062,5.8,0.0016571031826639348,0.0036120351572222543,0.00462553755376187,0.0007971344178384198
1.1,-8.4901,0.0052984104215285455,0.0005975832842021452,0.85,5.43530103972051,5.8,0.0017068461182812604,0.003947078148339633,0.0050783955768308724,0.00082045285971439
1.1,-7.9804,0.005093989050902774,0.0005677448637472478,0.85,5.457883237986026,5.8,0.0017606433398607456,0.003652652475924849,0.004724636818611185,0.0007803996087325342
1.1,-7.4965,0.004569567680277003,0.0005536358722707013,0.85,5.479236247739681,5.8,0.0018148506819565316,0.0030222272149018035,0.003914491195631579,0.0007590675011617631
1.1,-6.9738,0.005365387955993052,0.0006122071980486012,0.85,5.502208282298462,5.8,0.0018757383306466436,0.0037800363234818824,0.004922462642412818,0.0008403802832293294
1.1,-6.4775,0.0054468991887607985,0.0005981861896183916,0.85,5.523931652749835,5.8,0.001935675862011747,0.0037834418390709596,0.0049467479791901105,0.0008211997381074614
1.1,-5.9751,0.00740702850742515,0.0006854324196430141,0.85,5.545835357841605,5.8,0.0020008530541878625,0.00574563824442614,0.007533015134337398,0.0009398449766856044
1.1,-5.5006,0.006003764395547835,0.0006386728021125955,0.85,5.566443532064787,5.8,0.0020701968146784365,0.004185473128543068,0.005532410741425194,0.0008796268262688382
1.1,-4.986,0.007090050972960643,0.000691610967316872,0.85,5.588707407518683,5.8,0.002159004477837242,0.0051991004728439245,0.0068948848642350295,0.0009518692564804884
1.1,-4.5,0.007905404946979933,0.0007186604877920535,0.85,5.609652788766719,5.8,0.002262278579126355,0.005911373234814881,0.007851455229634622,0.00098691001885596
1.1,-3.9729,0.00832180385207021,0.0007482722230209073,0.85,5.632281426494318,5.8,0.0024084851631979904,0.006161126098583285,0.008218806325304941,0.0010279024932706596
1.1,-3.4749,0.008225871248676693,0.0007195211632680155,0.85,5.653577579356471,5.8,0.002600413659850081,0.00583850003199237,0.007799029577225884,0.0009860240101879471
1.1,-2.9711,0.013557770437437491,0.0009400332025203837,0.85,5.675040442814105,5.8,0.002890353398937273,0.010965947596539748,0.014741826179984116,0.0012915384682924737
1.1,-2.4979,0.01518847838547607,0.0009797738285144152,0.85,5.695126021374836,5.8,0.0033223764326688584,0.012145793069662014,0.016402245345437036,0.0013474973371240292
1.1,-2.0195,0.022496905797991493,0.0012296494541008869,0.85,5.715360566190447,5.8,0.0040246229999667356,0.018805442070682517,0.025516244217890182,0.0016931634463097378
1.1,-1.4984,0.05191141873278237,0.0018659304945770232,0.85,5.737319960645979,5.8,0.005172747646577206,0.04730580169621345,0.06428801694097287,0.0025634804404491506
1.1,-0.971,0.12296773174711798,0.002834027812606791,0.85,5.759459590440239,5.8,0.0065935580071485,0.11723973449777696,0.1602008539645125,0.003899782324997769
1.1,-0.4756,0.20979868040567812,0.0036593536761584176,0.85,5.780178659631022,5.8,0.007687811556807437,0.20283030873095015,0.27771314513171136,0.00502753036795286
1.1,0.0254,0.25909357091470586,0.004092967948851779,0.85,5.801056677843229,5.8,0.00800607777953997,0.25104029855477944,0.34592191937440936,0.00563889318413057
1.1,0.532,0.23693735607376606,0.0038822696892652116,0.85,5.8220919351038205,5.8,0.007361514372168908,0.22867678260868038,0.3158290130045259,0.005341516639832985
1.1,1.0047,0.15981343592263103,0.0031610330364454883,0.85,5.841651270141428,5.8,0.006228216868817546,0.15244574114182882,0.2112624007741453,0.0043493896410052215
1.1,1.5223,0.08092835851274763,0.002275474648794192,0.85,5.8629936309755255,5.8,0.004970008273184325,0.07508883349223591,0.10437864234663927,0.003129081382488792
1.1,2.0054,0.03485245705462266,0.0015142743491529601,0.85,5.882843584434443,5.8,0.004095132107817599,0.03026652446446824,0.04230035078747557,0.002086539801832106
1.1,2.5345,0.014931500851011564,0.0009831911733010508,0.85,5.904507052931712,5.8,0.003506238707433575,0.011160981461753452,0.01564931603119323,0.0013541765629247991
1.1,3.0283,0.011426129886005392,0.0008895743213951103,0.85,5.9246537373481,5.8,0.003193769348532199,0.0079919566494389,0.011222111183916438,0.001222837380080472
1.1,3.5273,0.009674955636270055,0.0008357393926383148,0.85,5.944943221535781,5.8,0.003007701995799365,0.006431369261784482,0.009061077919970765,0.0011487554241345604
1.1,4.0316,0.009554023032876537,0.0008134400512965705,0.85,5.965378093606374,5.8,0.0028893503947351904,0.006399806590984678,0.009059913752011532,0.0011196255084251778
1.1,4.4987,0.007593427412515426,0.000727671646368618,0.85,5.984243325756985,5.8,0.00281427859534891,0.004545361812825557,0.006472833110524813,0.0010043385974070585
1.1,5.0134,0.009718556731179778,0.0007890005762838969,0.85,6.004962392486695,5.8,0.0027562636347368305,0.0066305776736065684,0.009458337904724142,0.0010870724277607154
1.1,5.5336,0.010102978101805549,0.0008073991953320006,0.85,6.02583047432664,5.8,0.0027170604837334672,0.00700728759411719,0.010022387255320033,0.0011115285791969613
1.1,6.0155,0.010329955636270056,0.0008037943346450381,0.85,6.045097855444113,5.8,0.0026945856840228932,0.0072165429896691325,0.010347485844842007,0.0011057965658045022
1.1,6.5021,0.009360180291624994,0.0007498777330741897,0.85,6.064491040335067,5.8,0.002681600122222038,0.006270354020400532,0.009034378082610513,0.0010333091916904598
1.1,7.0385,0.01094333207582484,0.0008274150271920947,0.85,6.085797368674916,5.8,0.002671723108622644,0.007757695124473068,0.011226760103337502,0.001141183921910653
1.1,7.5354,0.008107848783141197,0.0007323097542537962,0.85,6.105468377428019,5.8,0.002659956273436763,0.005042241172392749,0.007309478857428484,0.0010084784590961963
1.1,8.0372,0.008985180291624994,0.0007665452462578356,0.85,6.125269255066495,5.8,0.0026429532884491213,0.0058650883210391485,0.008547374300308835,0.0010577883273656808
1.1,8.4978,0.007325983576354161,0.0007120227141510806,0.85,6.143388217521124,5.8,0.0026253913914222925,0.00429110211971044,0.006255377431805316,0.0009799378899403423
1.1,9.0093,0.007988427412515426,0.0007030512249678645,0.85,6.163447051489542,5.8,0.002608726219139255,0.004908638431765313,0.0071962145650454196,0.0009699165145631388
1.1,9.526,0.007605983576354161,0.0006927310773071116,0.85,6.183643743967778,5.8,0.002597575473809055,0.004536519983402331,0.0066594926656554565,0.0009538202113348619
1.1,10.0003,0.007492494809121909,0.0006948240133837654,0.85,6.202125217007733,5.8,0.0025906477982723746,0.004416058511645213,0.006514468717281571,0.0009585316703113692
1.1,10.5271,0.006126208231709101,0.0006629160034424405,0.85,6.222588053035909,5.8,0.0025827913315144765,0.0031273741882128408,0.004635246654740562,0.0009158164664847938
1.1,11.0107,0.005828298093851076,0.0006305871394829652,0.85,6.241313780805143,5.8,0.002574214863672327,0.0028419731588397276,0.004221749555171883,0.0008705016127163256
1.1,11.4988,0.005564343024922064,0.0006203679528408232,0.85,6.260156957995594,5.8,0.002566106209531402,0.002589226118570695,0.003852198367857618,0.0008551273359240408
1.1,12.041,0.006448652067870365,0.0006750276343097675,0.85,6.281022398957919,5.8,0.0025589864716287175,0.003395805538005492,0.005078105413420777,0.0009321334721273463
1.1,12.5387,0.006235741930012341,0.0006376674838370324,0.85,6.3001145202613404,5.8,0.002550735573807581,0.0031900018489418856,0.004780705250370161,0.0008797815604604244
1.1,13.0412,0.006363652067870365,0.0006803582196768414,0.85,6.319332254484376,5.8,0.0025362859195880026,0.0033043916246978393,0.004968810930654743,0.0009389779598772747
1.1,13.4974,0.006057253162780088,0.0006378078739328193,0.85,6.336728805402344,5.8,0.0025180299012452596,0.0030261663904080707,0.004569170862962601,0.0008814493142557702
1.1,14.0089,0.006500163300638112,0.0006630168709689766,0.85,6.356177524153457,5.8,0.0024957055015484377,0.0034356812478677887,0.005200956318014058,0.000915855370658643
1.1,14.5253,0.005969809326618823,0.0006155235207438947,0.85,6.375752373483278,5.8,0.0024740719217677355,0.002956643085043684,0.004488625124309121,0.0008500718604636062
1.1,15.0465,0.004893989050902775,0.0005811060405049847,0.85,6.395448422070485,5.8,0.0024526014833731067,0.0019857325663989005,0.003021552186437137,0.000801902788726429
1.1,15.52,0.005331899188760798,0.0006049394328775158,0.85,6.413289458421595,5.8,0.0024327100581317917,0.0023893107621203676,0.003644348410958836,0.0008344614869884118
1.1,15.9975,0.005076899188760798,0.0006225967534850871,0.85,6.431231089037905,5.8,0.002413171057138832,0.0021654259310806777,0.0033188686511759413,0.0008605724962654372
1.1,16.5329,0.004814921654296292,0.0006243475359649248,0.85,6.451288920334586,5.8,0.002393015477079651,0.0019358164725937687,0.0029690181357495157,0.0008609076615389257
1.1,17.0191,0.005327365490457558,0.0006177495650562746,0.85,6.469449681506477,5.8,0.002375525086287332,0.002400572010963566,0.003691030587049889,0.0008515418730170793
1.1,17.5096,0.0038674778181350274,0.0006519817222926802,0.85,6.487719545479579,5.8,0.0023570150927938248,0.0011004973949049644,0.0016992809113269786,0.0009000103560812075
1.1,18.0044,0.004211657542418979,0.0005162317230916276,0.85,6.506097593134639,5.8,0.0023368175894397758,0.001417754701607099,0.002197240120391658,0.0007132282443690915
1.1,18.5036,0.004789921654296292,0.0006286770599166737,0.85,6.5245866087785345,5.8,0.0023154468377822625,0.0019425310634597391,0.0030147751294746614,0.0008673403642963086
1.1,19.0071,0.004159101378580244,0.000554954837250649,0.85,6.543181963758389,5.8,0.0022938059470496183,0.0013929000209912485,0.0021617586486805894,0.0007634557968462475
1.1,19.515,0.004814455352599534,0.0006079654907874517,0.85,6.561886431485938,5.8,0.002272337991992129,0.0019831213696771257,0.003097212190781148,0.0008392664804498959
1.1,20.0274,0.004080612611347991,0.0005608065045053825,0.85,6.580702748504517,5.8,0.0022504644686159748,0.001346043997170125,0.0021083623481135895,0.0007742028359984566
1.1,20.4867,0.0037846800079544725,0.0005363332174511043,0.85,6.597523520282036,5.8,0.0022297779437822477,0.0010974014105093995,0.0017210701192848414,0.0007394601804907237
1.1,21.0078,0.00427607891304475,0.0005610853261069937,0.85,6.616555790585966,5.8,0.002205050350849589,0.0015433133720025283,0.002430102667747869,0.0007744536460045781
1.1,21.5335,0.003558168775186725,0.0005600439768748541,0.85,6.635700755527811,5.8,0.0021802864935501066,0.0009297661830856233,0.0014680635948213854,0.0007729198386425457
1.1,22.0047,0.0034677024734899664,0.0005442071741136422,0.85,6.65281411480835,5.8,0.002159318468591099,0.000863864503179216,0.0013683708494983576,0.000751527802969053
1.1,22.5393,0.0035496800079544725,0.000547154749720272,0.85,6.6721769282763805,5.8,0.002136036784628706,0.0009496343939763346,0.001507285708478547,0.0007549353448663262
1.1,23.0185,0.0032872361717932066,0.0005304466426321408,0.85,6.689485560298441,5.8,0.0021134823862014093,0.0007366575273302974,0.0011725610281155636,0.0007320602108893183
1.1,23.5016,0.0033452586373287014,0.0005143994254419544,0.85,6.70688984429469,5.8,0.0020884375746859935,0.0008044830706428509,0.0012812731100297133,0.0007084873451279508
1.1,24.0497,0.003533168775186725,0.0005648665825075884,0.85,6.726581307492101,5.8,0.0020678680443989776,0.0009786094988455361,0.0015657575326061184,0.0007792818527951622
1.1,24.4794,0.0030278148011674355,0.0005029185713744019,0.85,6.741978821832322,5.8,0.0020678680443989776,0.0005369051699432091,0.000861004966394626,0.0006938192632425285
1.1,25.0364,0.0036111912407222196,0.0005407008269358433,0.85,6.761885718192018,5.8,0.0020678680443989776,0.0010296272504178488,0.0016560313018506106,0.0007459431222713194
1.1,25.5357,0.003361657542418979,0.0005820182058373696,0.85,6.77968076328622,5.8,0.0020678680443989776,0.0008080216068682118,0.0013030254717732678,0.0008029439868650195
1.1,26.0391,0.003999567680277003,0.0005930115336694054,0.85,6.7975747723250475,5.8,0.0020678680443989776,0.001344745030495104,0.0021742757802404407,0.0008181102246043858
1.1,26.5465,0.003271657542418979,0.000584333117259454,0.85,6.815563425249232,5.8,0.0020678680443989776,0.0007162911750328593,0.0011612134323427457,0.0008061376055316617
1.1,26.994,0.003941545214741509,0.0006069839790716371,0.85,6.831389156638491,5.8,0.0020678680443989776,0.001278590738919685,0.0020775967974282126,0.0008373864103061379
1.1,27.5093,0.0028355002836705214,0.0006984005257866235,0.85,6.84956732469254,5.8,0.0020678680443989776,0.0003331451679249465,0.0005427718853786993,0.0009635033697905186
1.1,28.0288,0.0036827194644768464,0.0007783069392776536,0.85,6.867844950985013,5.8,0.0020678680443989776,0.0010422448143518896,0.0017025932669907419,0.0010737411142134146
